datetime,temperature_2m,relative_humidity_2m,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm
2024-03-14 01:00:00,4.4,95,0.0,0.0,0.0,0.0,3,1018.6,968.8,90,0,18,89,2.3,141,9.4,3.9,0.407
2024-03-14 02:00:00,3.4,100,0.0,0.0,0.0,0.0,3,1018.8,968.8,100,100,4,55,0.5,315,5.8,4.7,0.406
2024-03-14 03:00:00,2.9,100,0.0,0.0,0.0,0.0,3,1018.9,968.8,100,99,1,100,1.3,236,2.9,4.2,0.405
2024-03-14 04:00:00,2.7,99,0.0,0.0,0.0,0.0,3,1019.0,968.9,100,100,11,100,2.3,231,4.0,4.0,0.404
2024-03-14 05:00:00,2.6,99,0.0,0.0,0.0,0.0,3,1018.9,968.8,100,99,14,93,3.5,204,6.1,4.0,0.404
2024-03-14 06:00:00,3.1,98,0.0,0.0,0.0,0.0,3,1018.7,968.7,100,96,16,100,3.6,174,6.8,3.9,0.403
2024-03-14 07:00:00,3.7,96,0.0,0.0,0.0,0.0,3,1018.9,969.0,100,98,1,100,2.9,173,6.1,3.8,0.402
2024-03-14 08:00:00,3.9,97,0.0,0.0,0.0,0.0,3,1019.2,969.3,100,100,0,99,0.8,297,6.1,4.4,0.402
2024-03-14 09:00:00,4.8,95,0.0,0.0,0.0,0.0,3,1019.3,969.6,100,100,0,95,2.6,304,11.2,5.3,0.401
2024-03-14 10:00:00,6.9,90,0.0,0.0,0.0,0.0,3,1019.1,969.7,87,46,0,75,0.8,297,11.5,6.7,0.4
2024-03-14 11:00:00,9.4,85,0.0,0.0,0.0,0.0,1,1018.4,969.5,46,36,2,16,1.1,72,11.9,8.4,0.399
2024-03-14 12:00:00,11.8,74,0.0,0.0,0.0,0.0,1,1017.5,969.0,49,9,8,44,1.5,76,12.2,10.1,0.398
2024-03-14 13:00:00,13.8,65,0.0,0.0,0.0,0.0,2,1016.5,968.4,73,0,18,72,1.1,90,12.2,11.4,0.397
2024-03-14 14:00:00,14.7,64,0.0,0.0,0.0,0.0,3,1015.7,967.8,83,0,62,81,0.4,270,12.6,11.8,0.395
2024-03-14 15:00:00,15.6,62,0.0,0.0,0.0,0.0,3,1014.8,967.1,98,0,76,98,1.1,270,10.4,12.6,0.394
2024-03-14 16:00:00,15.8,62,0.0,0.0,0.0,0.0,3,1014.2,966.5,100,0,68,100,2.3,198,9.7,12.8,0.393
2024-03-14 17:00:00,15.2,69,0.0,0.0,0.0,0.0,3,1013.7,966.0,91,0,26,90,3.6,143,9.7,12.5,0.393
2024-03-14 18:00:00,11.8,83,0.0,0.0,0.0,0.0,1,1013.6,965.3,35,0,6,34,6.1,140,9.7,11.5,0.392
2024-03-14 19:00:00,9.0,85,0.0,0.0,0.0,0.0,3,1013.9,965.1,99,0,0,99,7.1,165,11.9,9.8,0.392
2024-03-14 20:00:00,8.0,89,0.0,0.0,0.0,0.0,3,1014.1,965.2,100,0,0,100,6.9,186,13.0,8.7,0.392
2024-03-14 21:00:00,7.3,92,0.0,0.0,0.0,0.0,3,1014.2,965.1,100,0,0,100,5.1,184,12.6,8.0,0.392
2024-03-14 22:00:00,6.1,95,0.0,0.0,0.0,0.0,3,1014.6,965.3,93,0,0,93,5.4,180,13.0,7.3,0.391
2024-03-14 23:00:00,6.0,92,0.0,0.0,0.0,0.0,3,1015.0,965.7,100,0,0,100,5.4,180,13.3,6.8,0.391
2024-03-15 00:00:00,6.5,88,0.0,0.0,0.0,0.0,3,1015.2,966.0,100,0,0,100,5.4,180,13.7,6.5,0.391
2024-03-15 01:00:00,6.2,88,0.0,0.0,0.0,0.0,3,1015.1,965.8,100,6,6,100,5.1,184,14.0,6.2,0.391
2024-03-15 02:00:00,6.0,92,0.0,0.0,0.0,0.0,3,1014.9,965.6,100,4,36,100,4.0,180,15.5,6.2,0.387
2024-03-15 03:00:00,5.6,94,0.0,0.0,0.0,0.0,3,1014.8,965.4,100,0,54,100,4.4,171,12.6,6.2,0.387
2024-03-15 04:00:00,5.6,92,0.0,0.0,0.0,0.0,3,1015.3,965.9,100,18,51,100,5.9,191,15.1,6.1,0.387
2024-03-15 05:00:00,7.3,87,1.1,1.1,0.0,0.0,55,1016.0,966.9,100,14,100,100,7.2,198,18.4,6.2,0.398
2024-03-15 06:00:00,7.4,87,0.4,0.4,0.0,0.0,51,1016.0,966.9,100,43,100,100,4.7,180,15.8,6.3,0.402
2024-03-15 07:00:00,6.9,93,1.8,1.8,0.0,0.0,61,1016.5,967.3,91,45,49,78,3.9,158,12.2,6.3,0.424
2024-03-15 08:00:00,8.3,89,0.0,0.0,0.0,0.0,3,1017.1,968.1,100,22,99,3,8.1,167,15.8,6.7,0.419
2024-03-15 09:00:00,10.0,85,0.0,0.0,0.0,0.0,2,1017.3,968.5,60,9,57,0,6.2,173,16.6,7.6,0.416
2024-03-15 10:00:00,12.4,79,0.0,0.0,0.0,0.0,1,1017.2,968.8,38,24,13,14,5.8,202,15.8,9.2,0.413
2024-03-15 11:00:00,14.4,69,0.0,0.0,0.0,0.0,1,1016.6,968.6,26,11,1,16,10.5,229,24.5,10.9,0.411
2024-03-15 12:00:00,15.8,61,0.2,0.2,0.0,0.0,51,1015.9,968.2,64,14,15,54,13.5,245,29.2,12.1,0.41
2024-03-15 13:00:00,16.6,54,0.0,0.0,0.0,0.0,1,1015.2,967.6,41,7,11,31,16.7,245,34.2,12.9,0.407
2024-03-15 14:00:00,15.6,56,0.1,0.1,0.0,0.0,51,1016.0,968.2,67,28,45,31,16.0,262,33.5,13.0,0.386
2024-03-15 15:00:00,14.7,64,0.0,0.0,0.0,0.0,3,1015.9,968.0,100,18,40,100,13.0,273,33.5,12.9,0.385
2024-03-15 16:00:00,15.4,61,0.0,0.0,0.0,0.0,3,1015.5,967.7,100,100,41,98,13.2,253,32.8,13.0,0.384
2024-03-15 17:00:00,13.3,75,1.1,1.1,0.0,0.0,55,1016.0,967.9,99,20,14,99,11.7,223,32.8,12.4,0.394
2024-03-15 18:00:00,12.1,79,0.0,0.0,0.0,0.0,1,1016.2,967.8,37,19,16,20,8.0,198,23.0,11.5,0.393
2024-03-15 19:00:00,9.3,87,0.0,0.0,0.0,0.0,3,1016.8,968.0,88,18,27,82,5.5,212,17.3,10.3,0.393
2024-03-15 20:00:00,7.6,91,0.0,0.0,0.0,0.0,3,1017.6,968.4,85,21,37,76,7.1,225,15.1,9.3,0.392
2024-03-15 21:00:00,9.5,83,0.5,0.5,0.0,0.0,53,1017.9,969.0,98,30,55,96,5.4,228,23.0,8.5,0.397
2024-03-15 22:00:00,8.6,88,0.0,0.0,0.0,0.0,3,1017.9,968.9,100,31,38,100,7.3,189,18.4,8.2,0.396
2024-03-15 23:00:00,9.5,84,0.0,0.0,0.0,0.0,3,1018.7,969.8,100,27,60,100,12.6,217,24.8,8.1,0.396
2024-03-16 00:00:00,9.0,86,0.6,0.6,0.0,0.0,53,1018.9,969.9,100,78,76,100,9.7,228,30.2,8.1,0.402
2024-03-16 01:00:00,9.0,85,2.1,2.1,0.0,0.0,61,1019.0,970.0,100,100,95,97,9.3,216,23.8,8.1,0.426
2024-03-16 02:00:00,8.0,92,0.0,0.0,0.0,0.0,3,1019.7,970.5,100,16,28,100,7.7,191,23.0,8.2,0.416
2024-03-16 03:00:00,7.1,93,1.5,1.5,0.0,0.0,61,1019.8,970.4,100,95,50,94,6.1,230,17.6,7.8,0.433
2024-03-16 04:00:00,7.8,91,0.3,0.3,0.0,0.0,51,1020.0,970.7,97,38,43,92,8.0,207,15.5,7.7,0.427
2024-03-16 05:00:00,8.1,84,0.4,0.4,0.0,0.0,51,1020.1,970.9,94,72,67,68,9.6,214,25.9,7.6,0.425
2024-03-16 06:00:00,8.3,85,0.6,0.6,0.0,0.0,53,1020.5,971.3,48,29,39,0,10.2,222,22.0,7.6,0.426
2024-03-16 07:00:00,7.8,86,0.0,0.0,0.0,0.0,2,1021.0,971.7,68,44,55,19,11.2,222,23.4,7.2,0.421
2024-03-16 08:00:00,8.6,82,0.2,0.2,0.0,0.0,51,1022.0,972.8,96,85,79,1,14.8,221,29.9,7.5,0.419
2024-03-16 09:00:00,9.5,79,1.8,1.8,0.0,0.0,61,1022.4,973.3,89,45,87,0,13.3,229,29.9,8.1,0.435
2024-03-16 10:00:00,10.4,81,2.1,2.1,0.0,0.0,61,1022.8,973.9,68,45,61,0,12.7,227,31.3,8.8,0.429
2024-03-16 11:00:00,11.9,75,0.1,0.1,0.0,0.0,51,1022.8,974.1,63,22,55,1,18.3,238,41.8,9.9,0.424
2024-03-16 12:00:00,13.0,67,0.0,0.0,0.0,0.0,2,1022.4,973.9,71,21,21,55,19.9,250,46.4,10.8,0.421
2024-03-16 13:00:00,13.0,66,0.1,0.1,0.0,0.0,51,1022.3,973.8,100,98,23,77,20.2,254,47.2,11.5,0.418
2024-03-16 14:00:00,13.1,65,0.1,0.1,0.0,0.0,51,1022.5,974.0,35,28,22,2,19.1,268,45.0,11.8,0.416
2024-03-16 15:00:00,13.1,68,0.1,0.1,0.0,0.0,51,1022.4,973.9,40,10,33,0,13.5,279,43.6,12.1,0.414
2024-03-16 16:00:00,12.8,66,0.0,0.0,0.0,0.0,3,1022.5,974.0,93,81,91,0,13.9,280,34.9,12.1,0.412
2024-03-16 17:00:00,12.0,69,0.0,0.0,0.0,0.0,2,1023.1,974.4,74,36,67,0,10.9,278,29.2,11.7,0.411
2024-03-16 18:00:00,11.2,75,0.0,0.0,0.0,0.0,1,1023.8,974.9,41,14,36,0,6.4,286,22.7,11.2,0.409
2024-03-16 19:00:00,8.3,88,0.0,0.0,0.0,0.0,1,1024.7,975.3,38,17,27,0,7.6,301,13.7,10.0,0.408
2024-03-16 20:00:00,10.2,79,0.0,0.0,0.0,0.0,1,1025.2,976.1,41,21,21,7,4.1,232,14.0,9.2,0.407
2024-03-16 21:00:00,9.0,83,0.0,0.0,0.0,0.0,3,1025.7,976.4,100,60,26,100,2.6,164,9.0,8.3,0.406
2024-03-16 22:00:00,7.6,90,0.0,0.0,0.0,0.0,3,1026.0,976.4,100,53,19,100,1.6,153,6.5,8.0,0.405
2024-03-16 23:00:00,6.2,93,0.0,0.0,0.0,0.0,3,1026.0,976.2,100,42,11,100,3.2,153,6.1,7.5,0.405
2024-03-17 00:00:00,5.6,94,0.0,0.0,0.0,0.0,3,1025.8,975.9,100,38,3,100,2.9,150,6.1,7.0,0.404
2024-03-17 01:00:00,5.2,95,0.0,0.0,0.0,0.0,3,1025.7,975.7,100,44,1,100,3.3,139,5.8,6.7,0.403
2024-03-17 02:00:00,5.9,95,0.0,0.0,0.0,0.0,3,1025.1,975.3,100,32,2,100,7.0,145,11.5,7.7,0.408
2024-03-17 03:00:00,5.4,95,0.0,0.0,0.0,0.0,3,1024.5,974.6,100,15,21,100,6.6,171,10.8,7.1,0.407
2024-03-17 04:00:00,4.8,96,0.0,0.0,0.0,0.0,3,1024.0,974.0,87,6,11,86,5.7,198,9.7,6.6,0.406
2024-03-17 05:00:00,5.0,96,0.0,0.0,0.0,0.0,3,1023.8,973.9,94,2,91,33,5.2,196,9.0,6.0,0.405
2024-03-17 06:00:00,5.6,94,0.0,0.0,0.0,0.0,3,1023.6,973.8,99,0,1,99,4.7,171,8.6,5.5,0.404
2024-03-17 07:00:00,5.4,94,0.0,0.0,0.0,0.0,3,1023.8,974.0,100,0,7,100,2.5,98,7.6,5.1,0.403
2024-03-17 08:00:00,6.5,91,0.0,0.0,0.0,0.0,3,1023.7,974.0,100,1,0,100,1.8,127,6.1,5.9,0.402
2024-03-17 09:00:00,8.5,86,0.0,0.0,0.0,0.0,3,1023.5,974.2,100,1,0,100,0.7,270,7.6,7.1,0.402
2024-03-17 10:00:00,10.1,84,0.0,0.0,0.0,0.0,3,1023.9,974.8,100,1,0,100,1.5,315,9.7,8.5,0.401
2024-03-17 11:00:00,11.2,81,0.0,0.0,0.0,0.0,3,1023.6,974.7,100,1,85,100,0.0,180,9.7,9.7,0.4
2024-03-17 12:00:00,12.5,75,0.0,0.0,0.0,0.0,3,1022.9,974.3,100,0,100,100,1.4,180,10.4,10.8,0.399
2024-03-17 13:00:00,13.9,68,0.0,0.0,0.0,0.0,3,1022.5,974.1,100,0,100,100,3.3,257,13.3,11.9,0.398
2024-03-17 14:00:00,12.0,75,0.2,0.2,0.0,0.0,51,1022.9,974.2,100,0,100,100,4.4,171,12.2,11.2,0.404
2024-03-17 15:00:00,11.7,76,0.0,0.0,0.0,0.0,3,1022.2,973.5,100,0,100,100,6.4,133,13.0,10.9,0.403
2024-03-17 16:00:00,11.2,83,0.0,0.0,0.0,0.0,3,1021.8,973.0,100,1,100,100,3.8,131,12.6,10.6,0.403
2024-03-17 17:00:00,11.0,86,0.0,0.0,0.0,0.0,3,1021.3,972.5,100,0,100,100,1.8,79,7.2,10.4,0.402
2024-03-17 18:00:00,10.5,90,0.0,0.0,0.0,0.0,3,1021.0,972.2,100,0,100,100,2.1,31,5.4,10.1,0.401
2024-03-17 19:00:00,10.3,87,0.0,0.0,0.0,0.0,3,1020.8,971.9,100,0,100,100,3.4,148,6.5,9.6,0.4
2024-03-17 20:00:00,9.9,89,0.0,0.0,0.0,0.0,3,1020.8,971.9,100,3,100,94,3.2,180,7.2,9.2,0.4
2024-03-17 21:00:00,8.8,95,0.0,0.0,0.0,0.0,3,1020.6,971.5,100,0,100,100,3.2,207,7.6,8.9,0.399
2024-03-17 22:00:00,8.4,97,0.0,0.0,0.0,0.0,3,1020.3,971.1,100,22,100,58,2.3,198,7.6,8.7,0.398
2024-03-17 23:00:00,8.5,95,0.0,0.0,0.0,0.0,3,1020.1,971.0,100,8,100,2,1.1,162,7.2,8.5,0.398
2024-03-18 00:00:00,8.1,96,0.0,0.0,0.0,0.0,3,1019.8,970.6,100,84,100,100,2.4,153,6.5,8.3,0.397
2024-03-18 01:00:00,8.3,94,0.0,0.0,0.0,0.0,3,1019.2,970.1,100,91,100,100,2.9,173,7.9,8.2,0.397
2024-03-18 02:00:00,7.8,93,0.0,0.0,0.0,0.0,3,1019.0,969.8,100,90,100,100,3.2,180,9.7,8.6,0.391
2024-03-18 03:00:00,8.6,88,0.0,0.0,0.0,0.0,3,1018.5,969.4,100,100,100,100,3.4,198,9.7,8.4,0.39
2024-03-18 04:00:00,8.8,87,0.2,0.2,0.0,0.0,51,1018.0,969.0,100,100,100,100,3.7,191,9.7,8.3,0.391
2024-03-18 05:00:00,8.4,92,1.1,1.1,0.0,0.0,55,1017.7,968.7,100,100,100,100,4.0,170,9.4,8.2,0.405
2024-03-18 06:00:00,8.2,92,1.5,1.5,0.0,0.0,61,1017.2,968.2,100,100,100,100,5.1,141,10.1,8.1,0.423
2024-03-18 07:00:00,8.1,92,1.3,1.3,0.0,0.0,61,1016.7,967.7,100,100,100,100,4.3,138,10.4,8.0,0.432
2024-03-18 08:00:00,8.3,93,1.5,1.5,0.0,0.0,61,1016.2,967.2,100,89,100,100,3.7,101,8.6,8.0,0.436
2024-03-18 09:00:00,8.7,93,1.8,1.8,0.0,0.0,61,1016.1,967.2,100,100,100,100,1.8,127,6.8,8.2,0.438
2024-03-18 10:00:00,9.0,91,2.4,2.4,0.0,0.0,61,1016.5,967.6,100,100,100,100,1.8,217,5.0,8.5,0.437
2024-03-18 11:00:00,9.3,92,2.2,2.2,0.0,0.0,61,1017.2,968.3,100,100,100,100,2.3,288,5.8,8.8,0.435
2024-03-18 12:00:00,9.4,93,1.8,1.8,0.0,0.0,61,1017.6,968.7,100,100,100,100,3.9,214,9.0,9.0,0.436
2024-03-18 13:00:00,9.6,89,0.8,0.8,0.0,0.0,53,1018.2,969.3,100,100,100,86,12.6,217,24.8,9.3,0.436
2024-03-18 14:00:00,10.7,82,1.5,1.5,0.0,0.0,61,1018.3,969.6,100,100,91,21,11.0,221,23.0,10.1,0.435
2024-03-18 15:00:00,11.1,80,0.1,0.1,0.0,0.0,51,1018.2,969.6,100,97,93,16,7.2,233,22.7,10.2,0.429
2024-03-18 16:00:00,11.8,75,0.0,0.0,0.0,0.0,3,1018.1,969.6,100,100,94,5,4.9,216,16.6,10.5,0.425
2024-03-18 17:00:00,11.4,80,0.0,0.0,0.0,0.0,1,1018.0,969.4,45,23,34,2,5.8,184,14.4,10.5,0.422
2024-03-18 18:00:00,10.4,87,0.0,0.0,0.0,0.0,1,1018.5,969.8,38,28,18,1,4.1,165,11.5,10.2,0.419
2024-03-18 19:00:00,8.1,92,0.0,0.0,0.0,0.0,1,1019.3,970.1,28,18,16,0,5.4,172,10.4,9.3,0.417
2024-03-18 20:00:00,6.8,94,0.1,0.1,0.0,0.0,51,1019.7,970.3,18,12,12,0,5.1,176,10.4,8.4,0.416
2024-03-18 21:00:00,5.9,95,0.0,0.0,0.0,0.0,1,1020.0,970.4,36,16,26,0,5.4,160,10.4,7.7,0.414
2024-03-18 22:00:00,6.5,92,0.4,0.4,0.0,0.0,51,1020.3,970.8,56,48,31,0,4.7,176,10.4,7.0,0.416
2024-03-18 23:00:00,5.7,94,0.1,0.1,0.0,0.0,51,1020.1,970.5,27,23,16,0,4.6,162,8.6,6.7,0.416
2024-03-19 00:00:00,4.6,95,0.0,0.0,0.0,0.0,1,1019.8,970.0,35,28,12,0,6.3,156,10.4,6.1,0.414
2024-03-19 01:00:00,6.3,90,0.0,0.0,0.0,0.0,1,1019.7,970.2,32,25,9,0,4.6,135,9.4,5.7,0.413
2024-03-19 02:00:00,4.3,97,0.0,0.0,0.0,0.0,0,1019.7,969.9,15,15,0,0,5.8,158,9.7,7.3,0.41
2024-03-19 03:00:00,4.2,97,0.0,0.0,0.0,0.0,1,1019.4,969.6,24,24,1,0,4.9,144,8.6,6.6,0.409
2024-03-19 04:00:00,5.2,95,0.0,0.0,0.0,0.0,0,1019.1,969.4,1,1,0,0,4.1,105,7.2,5.8,0.408
2024-03-19 05:00:00,4.3,100,0.0,0.0,0.0,0.0,0,1019.5,969.7,8,0,0,8,3.6,90,5.8,5.2,0.407
2024-03-19 06:00:00,3.3,100,0.0,0.0,0.0,0.0,3,1019.9,969.9,100,99,0,78,2.5,82,5.0,4.9,0.406
2024-03-19 07:00:00,3.2,99,0.0,0.0,0.0,0.0,3,1020.1,970.0,100,100,0,29,2.2,9,4.7,4.9,0.405
2024-03-19 08:00:00,4.3,98,0.0,0.0,0.0,0.0,3,1020.3,970.4,99,99,0,11,2.3,39,9.7,5.4,0.405
2024-03-19 09:00:00,6.4,97,0.0,0.0,0.0,0.0,3,1020.4,970.9,95,90,0,44,2.8,40,11.9,6.5,0.404
2024-03-19 10:00:00,9.5,87,0.0,0.0,0.0,0.0,2,1020.1,971.1,64,20,8,51,3.3,13,13.3,8.3,0.403
2024-03-19 11:00:00,11.9,80,0.0,0.0,0.0,0.0,2,1019.7,971.1,57,12,27,33,6.6,351,18.7,10.0,0.402
2024-03-19 12:00:00,13.5,73,0.0,0.0,0.0,0.0,3,1019.2,970.9,99,0,0,99,8.3,358,21.2,11.4,0.401
2024-03-19 13:00:00,14.8,63,0.0,0.0,0.0,0.0,2,1018.7,970.7,79,0,0,79,9.4,7,23.0,12.5,0.399
2024-03-19 14:00:00,14.0,68,0.0,0.0,0.0,0.0,1,1019.3,971.1,48,13,0,40,5.0,360,18.0,12.5,0.403
2024-03-19 15:00:00,14.7,64,0.0,0.0,0.0,0.0,1,1019.0,970.9,29,5,0,26,3.9,338,15.8,13.1,0.401
2024-03-19 16:00:00,14.9,62,0.0,0.0,0.0,0.0,3,1018.7,970.7,93,2,0,93,3.4,328,13.3,13.4,0.4
2024-03-19 17:00:00,14.7,62,0.0,0.0,0.0,0.0,2,1018.6,970.6,70,5,2,68,2.4,333,11.2,13.1,0.399
2024-03-19 18:00:00,12.7,76,0.0,0.0,0.0,0.0,0,1019.0,970.6,13,1,3,10,5.0,300,6.5,12.2,0.398
2024-03-19 19:00:00,12.8,69,0.0,0.0,0.0,0.0,0,1019.3,970.9,13,0,0,13,4.6,309,7.2,10.6,0.398
2024-03-19 20:00:00,11.6,73,0.0,0.0,0.0,0.0,0,1019.6,971.0,7,0,3,5,3.0,346,6.1,9.3,0.397
2024-03-19 21:00:00,10.5,78,0.0,0.0,0.0,0.0,0,1019.3,970.5,0,0,0,0,2.3,108,4.7,8.3,0.397
2024-03-19 22:00:00,8.9,84,0.0,0.0,0.0,0.0,0,1019.5,970.4,0,0,0,0,3.0,104,5.4,7.5,0.396
2024-03-19 23:00:00,7.2,91,0.0,0.0,0.0,0.0,0,1019.6,970.3,0,0,0,0,2.9,83,5.4,6.8,0.396
2024-03-20 00:00:00,5.8,96,0.0,0.0,0.0,0.0,0,1019.8,970.2,0,0,0,0,2.9,97,5.0,6.2,0.396
2024-03-20 01:00:00,4.9,99,0.0,0.0,0.0,0.0,0,1019.9,970.1,0,0,0,0,2.3,129,5.0,5.7,0.395
2024-03-20 02:00:00,4.6,100,0.0,0.0,0.0,0.0,0,1020.0,970.2,0,0,0,0,1.6,27,4.0,6.0,0.393
2024-03-20 03:00:00,3.4,100,0.0,0.0,0.0,0.0,3,1020.2,970.2,96,96,0,1,4.4,171,6.1,5.5,0.393
2024-03-20 04:00:00,3.9,100,0.0,0.0,0.0,0.0,3,1020.5,970.5,98,98,0,8,4.1,195,6.8,5.0,0.392
2024-03-20 05:00:00,3.2,100,0.0,0.0,0.0,0.0,3,1020.9,970.8,97,97,0,0,4.3,175,6.5,4.6,0.392
2024-03-20 06:00:00,1.2,100,0.0,0.0,0.0,0.0,3,1021.0,970.5,95,95,0,1,6.8,148,9.4,4.4,0.392
2024-03-20 07:00:00,2.0,100,0.0,0.0,0.0,0.0,3,1020.9,970.6,99,99,0,0,4.6,135,9.7,4.4,0.392
2024-03-20 08:00:00,4.4,97,0.0,0.0,0.0,0.0,3,1020.9,971.0,95,94,0,3,2.0,45,10.1,5.1,0.391
2024-03-20 09:00:00,7.4,90,0.0,0.0,0.0,0.0,1,1021.2,971.8,37,30,0,10,2.2,9,10.4,6.5,0.391
2024-03-20 10:00:00,10.6,76,0.0,0.0,0.0,0.0,3,1021.1,972.3,99,20,0,99,1.8,37,11.5,8.3,0.39
2024-03-20 11:00:00,13.1,69,0.0,0.0,0.0,0.0,3,1020.3,971.9,99,8,0,99,1.3,34,11.2,10.1,0.389
2024-03-20 12:00:00,14.9,62,0.0,0.0,0.0,0.0,3,1019.6,971.5,100,1,0,100,2.3,342,12.2,11.8,0.388
2024-03-20 13:00:00,16.3,57,0.0,0.0,0.0,0.0,3,1019.1,971.3,100,0,0,100,3.2,333,13.7,13.1,0.387
2024-03-20 14:00:00,16.6,55,0.0,0.0,0.0,0.0,3,1019.5,971.7,100,0,0,100,1.8,323,11.2,13.8,0.385
2024-03-20 15:00:00,17.1,55,0.0,0.0,0.0,0.0,3,1019.3,971.6,100,0,0,100,3.3,319,11.9,14.2,0.384
2024-03-20 16:00:00,17.3,54,0.0,0.0,0.0,0.0,3,1019.1,971.5,100,0,0,100,2.7,293,11.9,14.4,0.383
2024-03-20 17:00:00,17.1,59,0.0,0.0,0.0,0.0,3,1018.9,971.2,100,0,0,100,2.5,180,9.4,14.1,0.383
2024-03-20 18:00:00,14.3,73,0.0,0.0,0.0,0.0,3,1019.0,970.9,94,0,0,94,5.9,142,11.5,13.2,0.383
2024-03-20 19:00:00,11.1,79,0.0,0.0,0.0,0.0,3,1019.0,970.4,99,0,0,99,7.4,137,13.0,11.6,0.383
2024-03-20 20:00:00,12.4,74,0.0,0.0,0.0,0.0,3,1019.2,970.7,100,0,0,100,4.5,119,10.8,10.3,0.383
2024-03-20 21:00:00,8.0,89,0.0,0.0,0.0,0.0,3,1019.6,970.4,100,0,0,100,4.7,148,7.6,9.3,0.383
2024-03-20 22:00:00,6.7,93,0.0,0.0,0.0,0.0,3,1020.0,970.6,100,0,1,100,4.1,165,8.6,8.6,0.383
2024-03-20 23:00:00,5.6,95,0.0,0.0,0.0,0.0,3,1020.5,970.8,98,0,1,98,4.4,171,9.4,8.0,0.383
2024-03-21 00:00:00,5.2,95,0.0,0.0,0.0,0.0,3,1020.9,971.2,95,0,10,94,4.4,171,9.7,7.5,0.383
2024-03-21 01:00:00,5.1,93,0.0,0.0,0.0,0.0,3,1021.2,971.4,97,6,13,97,4.3,185,9.7,7.1,0.382
2024-03-21 02:00:00,5.2,93,0.0,0.0,0.0,0.0,3,1021.3,971.5,100,17,93,100,3.7,191,11.5,7.5,0.383
2024-03-21 03:00:00,6.4,88,0.0,0.0,0.0,0.0,3,1021.4,971.8,100,10,100,81,5.4,172,12.6,7.5,0.382
2024-03-21 04:00:00,7.1,84,0.0,0.0,0.0,0.0,3,1021.8,972.3,99,0,99,58,5.8,180,13.7,7.4,0.383
2024-03-21 05:00:00,7.7,84,0.5,0.5,0.0,0.0,53,1022.2,972.8,99,8,96,84,5.1,188,13.7,7.5,0.387
2024-03-21 06:00:00,8.3,87,2.5,2.5,0.0,0.0,63,1023.0,973.7,100,28,99,97,5.0,180,13.3,7.6,0.416
2024-03-21 07:00:00,8.8,90,0.7,0.7,0.0,0.0,53,1023.5,974.2,100,96,100,100,5.8,210,13.7,7.7,0.421
2024-03-21 08:00:00,9.7,89,1.5,1.5,0.0,0.0,61,1024.1,975.0,100,99,100,100,6.1,220,14.4,8.1,0.433
2024-03-21 09:00:00,10.7,86,0.3,0.3,0.0,0.0,51,1024.6,975.6,100,53,99,36,10.2,228,20.2,8.6,0.426
2024-03-21 10:00:00,11.7,83,0.0,0.0,0.0,0.0,3,1025.3,976.4,100,30,99,0,11.5,229,24.1,9.3,0.421
2024-03-21 11:00:00,13.0,81,0.1,0.1,0.0,0.0,51,1025.6,976.9,96,37,79,91,9.2,225,24.1,10.4,0.417
2024-03-21 12:00:00,14.9,73,0.4,0.4,0.0,0.0,51,1025.0,976.7,55,9,37,21,11.2,237,26.3,11.8,0.417
2024-03-21 13:00:00,16.3,67,0.2,0.2,0.0,0.0,51,1024.2,976.2,100,100,63,1,13.3,251,31.7,13.1,0.415
2024-03-21 14:00:00,16.0,59,0.1,0.1,0.0,0.0,51,1024.8,976.7,15,6,13,0,13.3,257,31.7,13.7,0.41
2024-03-21 15:00:00,16.6,51,0.0,0.0,0.0,0.0,1,1024.2,976.2,28,20,8,4,12.3,275,28.8,14.1,0.407
2024-03-21 16:00:00,16.2,55,0.0,0.0,0.0,0.0,3,1023.8,975.8,96,16,25,94,15.4,303,32.0,14.2,0.405
2024-03-21 17:00:00,15.5,59,0.0,0.0,0.0,0.0,3,1023.8,975.6,97,4,26,96,9.6,290,31.7,13.7,0.403
2024-03-21 18:00:00,14.2,60,0.0,0.0,0.0,0.0,3,1024.1,975.7,100,13,28,100,9.4,266,20.5,13.0,0.402
2024-03-21 19:00:00,13.0,62,0.0,0.0,0.0,0.0,3,1024.7,976.1,100,22,31,100,8.4,263,20.2,12.1,0.401
2024-03-21 20:00:00,11.0,73,0.0,0.0,0.0,0.0,3,1025.3,976.3,97,18,24,95,6.9,276,18.0,11.2,0.4
2024-03-21 21:00:00,11.8,67,0.0,0.0,0.0,0.0,2,1025.7,976.8,73,6,40,67,4.5,241,13.7,10.3,0.399
2024-03-21 22:00:00,8.5,85,0.0,0.0,0.0,0.0,3,1026.0,976.6,80,9,72,46,4.9,163,7.9,9.5,0.398
2024-03-21 23:00:00,7.9,87,0.0,0.0,0.0,0.0,3,1026.1,976.6,96,18,69,88,3.8,131,7.6,8.8,0.397
2024-03-22 00:00:00,5.6,95,0.0,0.0,0.0,0.0,2,1025.7,975.8,61,7,44,24,6.3,103,9.0,8.2,0.397
